IDADE,FX_ID,SEXO,EL01,VP01,VP02,VP03,VP04,VP05,CONF01A,CONF01B,CONF01C,CONF01D,CONF01E,STF01,CN01,CC01A,CC01B,CC01C,CC01D,CC01E,CC01F,TE01,VA01_1,VA01_2,VA01_3,RACA,RELIGIAO,CLASSE,REND1,REND2,ALFABETIZACAO,ESCOLARIDADE,OCUPACAO,REGIAO,TIPO_COLETA,FATOR_POND,DATA_ENTREVISTA,TELEFONE_FIXO,FILTRO1,FILTRO2,ID,Nquest
32.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,4.0,13.0,3.0,1.0,4.0,5.0,5.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294157.0,329.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,6.0,9.0,8.0,11.0,3.0,1.0,6.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,0.412,2021-09-19,2.0,2.0,,157294198.0,330.0
33.0,3.0,2.0,4.0,3.0,,,,5.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,5.0,4.0,3.0,1.0,5.0,6.0,5.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294199.0,331.0
32.0,3.0,1.0,99.0,2.0,,2.0,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,99.0,,2.0,5.0,12.0,3.0,1.0,6.0,6.0,6.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294244.0,332.0
31.0,3.0,2.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,99.0,2.0,99.0,2.0,2.0,,9.0,7.0,13.0,3.0,1.0,6.0,6.0,6.0,1.0,10.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294245.0,333.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,7.0,3.0,19.0,5.0,98.0,6.0,1.0,13.0,2.0,3.0,1.0,0.412,2021-09-19,2.0,2.0,,157294246.0,334.0
24.0,2.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,99.0,2.0,4.0,99.0,4.0,1.0,1.0,4.0,4.0,99.0,,9.0,8.0,4.0,3.0,2.0,5.0,6.0,6.0,1.0,10.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157294247.0,335.0
25.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,,1.0,2.0,5.0,1.0,19.0,4.0,4.0,4.0,1.0,15.0,1.0,4.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294274.0,336.0
23.0,2.0,1.0,2.0,4.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,3.0,5.0,1.0,,2.0,5.0,9.0,1.0,19.0,4.0,6.0,5.0,1.0,13.0,2.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157294298.0,337.0
24.0,2.0,2.0,2.0,1.0,,,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,,9.0,10.0,11.0,3.0,2.0,5.0,98.0,5.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157294441.0,338.0
24.0,2.0,2.0,2.0,1.0,,,,,2.0,99.0,99.0,99.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,99.0,99.0,,9.0,1.0,10.0,1.0,1.0,3.0,5.0,4.0,1.0,16.0,1.0,4.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157294504.0,339.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,9.0,4.0,3.0,2.0,2.0,6.0,6.0,1.0,12.0,1.0,3.0,1.0,0.412,2021-09-19,1.0,2.0,,157294546.0,340.0
27.0,3.0,1.0,99.0,99.0,,,,,2.0,99.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,,3.0,5.0,13.0,1.0,1.0,5.0,98.0,6.0,1.0,11.0,2.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294550.0,341.0
17.0,1.0,2.0,4.0,4.0,4.0,,,,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,20.0,4.0,98.0,5.0,1.0,13.0,2.0,3.0,1.0,0.412,2021-09-19,2.0,2.0,,157294653.0,342.0
34.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,,9.0,14.0,10.0,4.0,2.0,4.0,4.0,4.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294896.0,343.0
34.0,3.0,2.0,4.0,1.0,,,,,3.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,,5.0,4.0,11.0,3.0,1.0,5.0,98.0,99.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294905.0,344.0
33.0,3.0,2.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,5.0,15.0,11.0,3.0,18.0,4.0,4.0,3.0,1.0,15.0,1.0,4.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157294960.0,345.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,99.0,99.0,1.0,2.0,1.0,4.0,3.0,12.0,5.0,98.0,5.0,1.0,10.0,2.0,1.0,1.0,0.412,2021-09-19,2.0,2.0,,157294976.0,346.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,13.0,8.0,3.0,1.0,4.0,98.0,6.0,1.0,12.0,2.0,2.0,1.0,0.412,2021-09-19,2.0,2.0,,157294988.0,347.0
18.0,2.0,1.0,2.0,4.0,4.0,,,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,10.0,4.0,3.0,19.0,2.0,6.0,3.0,1.0,11.0,2.0,3.0,1.0,1.216129,2021-09-19,1.0,2.0,,157295024.0,348.0
27.0,3.0,2.0,1.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,,2.0,5.0,15.0,3.0,1.0,2.0,3.0,3.0,1.0,16.0,1.0,1.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295092.0,349.0
34.0,3.0,1.0,2.0,2.0,,1.0,4.0,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,,2.0,5.0,8.0,3.0,2.0,5.0,6.0,5.0,1.0,11.0,1.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295119.0,350.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,9.0,3.0,19.0,3.0,98.0,4.0,1.0,14.0,2.0,4.0,1.0,0.412,2021-09-19,2.0,2.0,,157295330.0,351.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,10.0,3.0,15.0,5.0,98.0,5.0,1.0,11.0,2.0,3.0,1.0,0.412,2021-09-19,2.0,2.0,,157295472.0,352.0
24.0,2.0,2.0,3.0,4.0,2.0,,,,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,11.0,14.0,1.0,19.0,5.0,5.0,3.0,1.0,14.0,1.0,3.0,1.0,1.216129,2021-09-19,1.0,1.0,1.0,157295526.0,353.0
28.0,3.0,1.0,1.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,10.0,11.0,2.0,11.0,3.0,99.0,99.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295605.0,354.0
18.0,2.0,1.0,2.0,4.0,4.0,,,,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,9.0,3.0,2.0,5.0,6.0,4.0,1.0,14.0,1.0,1.0,1.0,1.216129,2021-09-19,2.0,2.0,,157295625.0,355.0
34.0,3.0,2.0,3.0,3.0,,,,1.0,2.0,2.0,99.0,99.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,13.0,7.0,3.0,20.0,5.0,6.0,6.0,1.0,11.0,1.0,4.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295655.0,356.0
24.0,2.0,2.0,2.0,99.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,99.0,1.0,1.0,,1.0,11.0,14.0,2.0,1.0,6.0,6.0,6.0,1.0,16.0,2.0,3.0,1.0,1.216129,2021-09-19,1.0,1.0,1.0,157295787.0,357.0
26.0,3.0,1.0,2.0,3.0,,,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,1.0,9.0,2.0,1.0,6.0,6.0,6.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295788.0,358.0
23.0,2.0,1.0,4.0,1.0,,,,,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,,2.0,9.0,5.0,2.0,10.0,4.0,5.0,3.0,1.0,16.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157295789.0,359.0
29.0,3.0,1.0,2.0,4.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,10.0,14.0,5.0,3.0,1.0,4.0,5.0,4.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295790.0,360.0
25.0,3.0,1.0,2.0,2.0,,1.0,8.0,,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,3.0,11.0,6.0,6.0,3.0,1.0,11.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157295881.0,361.0
17.0,1.0,1.0,1.0,4.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,2.0,4.0,3.0,1.0,5.0,98.0,99.0,1.0,11.0,2.0,4.0,1.0,0.412,2021-09-19,1.0,1.0,1.0,157296134.0,362.0
33.0,3.0,2.0,2.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,,9.0,2.0,5.0,2.0,10.0,5.0,6.0,4.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296269.0,363.0
24.0,2.0,1.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,,2.0,13.0,5.0,2.0,2.0,6.0,6.0,6.0,1.0,7.0,1.0,2.0,1.0,1.216129,2021-09-19,1.0,1.0,1.0,157296283.0,364.0
18.0,2.0,1.0,3.0,2.0,,1.0,2.0,,3.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,4.0,1.0,3.0,19.0,4.0,6.0,4.0,1.0,14.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296359.0,365.0
23.0,2.0,2.0,2.0,2.0,,1.0,4.0,,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,9.0,8.0,2.0,1.0,1.0,6.0,99.0,5.0,1.0,11.0,2.0,4.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296462.0,366.0
28.0,3.0,2.0,3.0,3.0,,,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,9.0,5.0,11.0,3.0,1.0,4.0,6.0,6.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296499.0,367.0
34.0,3.0,1.0,3.0,99.0,,,,,1.0,99.0,1.0,99.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,2.0,9.0,15.0,5.0,1.0,6.0,6.0,6.0,1.0,14.0,2.0,1.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296609.0,368.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,99.0,1.0,99.0,99.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,11.0,6.0,98.0,99.0,1.0,12.0,2.0,3.0,1.0,0.412,2021-09-19,1.0,2.0,,157296622.0,369.0
25.0,3.0,1.0,4.0,1.0,,,,,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,,2.0,5.0,9.0,1.0,1.0,6.0,6.0,6.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296789.0,370.0
30.0,3.0,2.0,2.0,1.0,,,,,3.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,,9.0,11.0,13.0,3.0,1.0,5.0,5.0,5.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296790.0,371.0
22.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,,5.0,10.0,11.0,3.0,12.0,3.0,5.0,4.0,1.0,16.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296791.0,372.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,1.0,1.0,3.0,2.0,2.0,99.0,99.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,6.0,6.0,6.0,1.0,11.0,2.0,2.0,1.0,0.412,2021-09-19,2.0,2.0,,157296828.0,373.0
31.0,3.0,1.0,2.0,1.0,,,,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,9.0,3.0,19.0,5.0,5.0,5.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296829.0,374.0
30.0,3.0,2.0,3.0,2.0,,1.0,4.0,,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,,2.0,1.0,7.0,1.0,1.0,6.0,6.0,6.0,1.0,14.0,2.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296830.0,375.0
24.0,2.0,2.0,3.0,2.0,,1.0,9.0,,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,5.0,3.0,19.0,5.0,6.0,6.0,1.0,14.0,2.0,2.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296831.0,376.0
29.0,3.0,2.0,3.0,99.0,,,,,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,,6.0,2.0,5.0,2.0,19.0,6.0,6.0,6.0,1.0,10.0,1.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296832.0,377.0
30.0,3.0,2.0,4.0,99.0,,,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,99.0,1.0,4.0,1.0,,99.0,,,2.0,13.0,6.0,6.0,6.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296833.0,378.0
25.0,3.0,2.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,15.0,2.0,19.0,4.0,6.0,6.0,1.0,14.0,2.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296834.0,379.0
17.0,1.0,2.0,99.0,4.0,1.0,,,,99.0,99.0,99.0,99.0,3.0,4.0,4.0,99.0,99.0,3.0,99.0,99.0,99.0,,99.0,,,2.0,99.0,6.0,98.0,6.0,1.0,7.0,1.0,2.0,1.0,0.412,2021-09-19,2.0,1.0,1.0,157296835.0,380.0
32.0,3.0,2.0,2.0,99.0,,,,,3.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,,2.0,7.0,9.0,3.0,1.0,5.0,6.0,6.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157296836.0,381.0
22.0,2.0,2.0,2.0,1.0,,,,,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,,2.0,4.0,13.0,3.0,4.0,4.0,6.0,6.0,1.0,12.0,2.0,2.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296837.0,382.0
19.0,2.0,1.0,2.0,4.0,2.0,,,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,,4.0,6.0,10.0,2.0,6.0,3.0,5.0,5.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296838.0,383.0
23.0,2.0,1.0,1.0,4.0,2.0,,,,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,2.0,5.0,3.0,19.0,6.0,6.0,6.0,1.0,7.0,2.0,2.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157296840.0,384.0
17.0,1.0,2.0,1.0,4.0,4.0,,,,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,,1.0,2.0,7.0,1.0,11.0,5.0,98.0,4.0,1.0,13.0,2.0,4.0,1.0,0.412,2021-09-19,2.0,1.0,1.0,157296851.0,385.0
25.0,3.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,,2.0,4.0,13.0,3.0,11.0,4.0,6.0,4.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,1.0,1.0,1.0,157296974.0,386.0
26.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,,15.0,10.0,11.0,3.0,10.0,4.0,5.0,4.0,1.0,15.0,1.0,2.0,1.0,1.1785714,2021-09-19,1.0,1.0,1.0,157297068.0,387.0
25.0,3.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,,5.0,7.0,8.0,3.0,11.0,4.0,6.0,3.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157297504.0,388.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,,9.0,10.0,11.0,3.0,16.0,6.0,6.0,5.0,1.0,12.0,2.0,3.0,1.0,0.412,2021-09-19,2.0,1.0,1.0,157297539.0,389.0
23.0,2.0,1.0,99.0,2.0,,2.0,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,,1.0,2.0,9.0,1.0,1.0,3.0,6.0,4.0,1.0,11.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157297556.0,390.0
30.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,,2.0,4.0,5.0,3.0,2.0,5.0,5.0,4.0,1.0,12.0,1.0,4.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157297557.0,391.0
33.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,1.0,2.0,3.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,8.0,2.0,16.0,3.0,5.0,5.0,1.0,15.0,1.0,1.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157297600.0,392.0
24.0,2.0,2.0,2.0,3.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,5.0,2.0,13.0,6.0,6.0,6.0,1.0,11.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157297650.0,393.0
26.0,3.0,2.0,2.0,1.0,,,,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,,7.0,9.0,10.0,3.0,1.0,5.0,98.0,5.0,1.0,16.0,2.0,1.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157297770.0,394.0
21.0,2.0,1.0,4.0,3.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,2.0,1.0,5.0,98.0,99.0,1.0,15.0,2.0,4.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157297784.0,395.0
24.0,2.0,2.0,4.0,3.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,2.0,7.0,1.0,6.0,3.0,6.0,5.0,1.0,14.0,1.0,4.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157297850.0,396.0
25.0,3.0,1.0,2.0,1.0,,,,,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,,1.0,2.0,4.0,2.0,1.0,4.0,6.0,4.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157298028.0,397.0
24.0,2.0,2.0,99.0,2.0,,2.0,,,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,,8.0,4.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,16.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157298053.0,398.0
34.0,3.0,1.0,4.0,3.0,,,,1.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,2.0,12.0,11.0,3.0,1.0,4.0,5.0,4.0,1.0,11.0,1.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157298054.0,399.0
34.0,3.0,1.0,4.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,,2.0,11.0,10.0,3.0,1.0,4.0,5.0,4.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-19,1.0,1.0,1.0,157298055.0,400.0
20.0,2.0,1.0,2.0,1.0,,,,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,2.0,5.0,10.0,2.0,12.0,5.0,98.0,4.0,1.0,11.0,2.0,1.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157298088.0,401.0
21.0,2.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,,9.0,15.0,4.0,3.0,1.0,5.0,6.0,5.0,1.0,11.0,2.0,2.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157298240.0,402.0
21.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,5.0,3.0,1.0,3.0,6.0,4.0,1.0,12.0,2.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157298326.0,403.0
23.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,99.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,9.0,2.0,12.0,3.0,10.0,3.0,6.0,4.0,1.0,15.0,1.0,4.0,1.0,1.216129,2021-09-19,1.0,1.0,1.0,157298361.0,404.0
23.0,2.0,2.0,4.0,3.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,99.0,1.0,2.0,2.0,,2.0,4.0,1.0,2.0,1.0,3.0,6.0,5.0,1.0,14.0,1.0,3.0,1.0,1.216129,2021-09-19,2.0,1.0,1.0,157298413.0,405.0
34.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,9.0,2.0,13.0,1.0,1.0,6.0,98.0,6.0,1.0,13.0,2.0,2.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157298450.0,406.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,,4.0,13.0,11.0,1.0,11.0,3.0,98.0,3.0,1.0,12.0,2.0,3.0,1.0,0.412,2021-09-19,2.0,1.0,1.0,157298469.0,407.0
28.0,3.0,2.0,2.0,2.0,,1.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,4.0,9.0,2.0,20.0,5.0,98.0,6.0,1.0,10.0,2.0,3.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157298508.0,408.0
28.0,3.0,2.0,4.0,1.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,10.0,11.0,9.0,3.0,1.0,3.0,98.0,4.0,1.0,16.0,2.0,1.0,1.0,1.1785714,2021-09-19,1.0,1.0,1.0,157298550.0,409.0
25.0,3.0,2.0,4.0,3.0,,,,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,,2.0,3.0,10.0,1.0,20.0,3.0,98.0,4.0,1.0,15.0,2.0,4.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157298841.0,410.0
34.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,99.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,,2.0,5.0,4.0,3.0,1.0,5.0,5.0,4.0,1.0,14.0,1.0,1.0,1.0,1.1785714,2021-09-19,2.0,1.0,1.0,157298866.0,411.0
