IDADE,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P1,P2,P3,P4_1,P4_2,P4_3,P5,P6A,P6B,P6C,P6D,P6E,P6F,P6G,P7_1,P7_2,P7_3,P8A,P8B,P8C,P8D,P8E,P8F,P8G,P9_1,P9_2,P9_3,P10,P11A,P11B,P11C,P11D,P11E,RAÇA_COR,RELIGIAO,REND1,REND2,TIPO_COLETA,AMOSTRA,REGIAO,FATOR_POND,ID
68.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,18.0,4.0,3.0,4.0,2.0,6.0,1.2726284003768837,150507832.0
39.0,2.0,16.0,1.0,3.0,2.0,1.0,1.0,9.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,10.0,5.0,4.0,4.0,2.0,8.0,0.8931603033258801,150507942.0
51.0,1.0,14.0,1.0,3.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,5.0,4.0,2.0,3.0,1.3250058213084444,150507992.0
27.0,1.0,14.0,1.0,4.0,1.0,1.0,1.0,4.0,6.0,9.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,,,98.0,99.0,99.0,99.0,99.0,99.0,3.0,99.0,99.0,99.0,4.0,2.0,7.0,2.0401176614912244,150508041.0
45.0,1.0,14.0,1.0,3.0,1.0,1.0,2.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,99.0,5.0,4.0,4.0,2.0,7.0,1.1287953202922736,150508091.0
56.0,1.0,16.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,8.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,0.1834426827219851,150508112.0
46.0,2.0,11.0,2.0,2.0,3.0,98.0,98.0,2.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,6.0,7.0,,1.0,99.0,99.0,99.0,99.0,99.0,3.0,1.0,3.0,3.0,4.0,2.0,6.0,0.759734963471778,150508124.0
59.0,1.0,16.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,7.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,10.0,99.0,99.0,4.0,2.0,5.0,1.699750681103222,150508206.0
54.0,2.0,16.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,7.0,1.5150900366002078,150508225.0
45.0,2.0,16.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,15.0,1.0,1.0,4.0,2.0,8.0,0.7510753763515532,150508325.0
53.0,2.0,16.0,1.0,3.0,2.0,1.0,1.0,5.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,7.0,1.5150900366002078,150508444.0
67.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,7.0,98.0,99.0,1.0,4.0,1.0,1.0,3.0,19.0,5.0,5.0,4.0,2.0,3.0,1.067972785283311,150508481.0
63.0,2.0,16.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,98.0,99.0,1.0,4.0,2.0,1.0,1.0,1.0,99.0,99.0,4.0,2.0,8.0,0.9188227917823644,150508505.0
32.0,2.0,14.0,2.0,4.0,2.0,1.0,2.0,6.0,5.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,5.0,1.4339973911448984,150508519.0
21.0,2.0,15.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,98.0,2.0,4.0,2.0,2.0,0.8483738867835751,150508594.0
45.0,1.0,14.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,8.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,15.0,5.0,4.0,4.0,2.0,7.0,1.1287953202922736,150508601.0
55.0,1.0,15.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,19.0,4.0,4.0,4.0,2.0,1.0,0.19124440199748619,150508608.0
54.0,2.0,14.0,1.0,3.0,2.0,1.0,2.0,4.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,15.0,4.0,4.0,4.0,2.0,2.0,0.566315105755171,150508662.0
69.0,2.0,9.0,2.0,5.0,2.0,1.0,1.0,9.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,99.0,98.0,1.0,4.0,2.0,4.0,2.8268977825896995,150508665.0
24.0,1.0,14.0,1.0,4.0,2.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,19.0,6.0,5.0,4.0,2.0,1.0,1.207711709360852,150508679.0
41.0,2.0,14.0,2.0,4.0,2.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,,2.0,4.0,2.0,3.0,1.0,1.0,1.0,99.0,98.0,6.0,4.0,2.0,1.0,0.41656624059535646,150508685.0
36.0,2.0,14.0,1.0,4.0,2.0,1.0,98.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,2.0,1.0,1.0,99.0,1.0,1.0,1.0,3.0,19.0,6.0,6.0,4.0,2.0,5.0,0.7918296015416377,150508707.0
36.0,2.0,14.0,2.0,5.0,2.0,1.0,1.0,9.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,98.0,4.0,4.0,2.0,3.0,0.6445021150607699,150508768.0
34.0,1.0,14.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,11.0,98.0,6.0,4.0,2.0,2.0,1.3579157886191675,150508819.0
27.0,1.0,16.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,20.0,3.0,3.0,4.0,2.0,8.0,0.6460558708099042,150509076.0
52.0,1.0,16.0,1.0,3.0,3.0,1.0,1.0,4.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,5.0,98.0,99.0,1.0,2.0,1.0,1.0,1.0,19.0,4.0,4.0,4.0,2.0,6.0,0.5039876518261959,150509175.0
54.0,2.0,15.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,8.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,10.0,4.0,3.0,4.0,2.0,3.0,1.1158958010791062,150509333.0
46.0,2.0,14.0,2.0,6.0,2.0,1.0,2.0,6.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,2.0,3.0,99.0,3.0,1.0,2.0,2.0,99.0,98.0,6.0,4.0,2.0,6.0,1.100037117020541,150509509.0
32.0,1.0,14.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,7.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,19.0,99.0,99.0,4.0,2.0,7.0,1.8318812217927427,150509680.0
41.0,1.0,14.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,7.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,11.0,4.0,4.0,4.0,2.0,7.0,1.7404517266418684,150509730.0
56.0,1.0,14.0,2.0,4.0,2.0,2.0,2.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,8.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,6.0,5.0,4.0,2.0,8.0,0.5446255782573663,150509765.0
23.0,1.0,14.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,11.0,98.0,4.0,4.0,2.0,7.0,1.7927966042461638,150509908.0
33.0,2.0,16.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,5.0,98.0,99.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,1.786965395636622,150509914.0
21.0,2.0,14.0,2.0,4.0,2.0,2.0,1.0,5.0,7.0,1.0,3.0,99.0,1.0,99.0,1.0,2.0,1.0,99.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,99.0,5.0,,,2.0,3.0,3.0,4.0,1.0,1.0,1.0,19.0,98.0,6.0,4.0,2.0,7.0,1.1239352561790434,150510007.0
35.0,1.0,14.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,5.0,1.0,2.0,1.0,1.0,99.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,,,98.0,99.0,1.0,99.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,6.0,1.9388383616920815,150510156.0
63.0,2.0,16.0,2.0,3.0,2.0,1.0,1.0,9.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,2.0,4.0,1.7817031944504946,150510305.0
29.0,2.0,16.0,1.0,5.0,2.0,1.0,1.0,5.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,98.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,0.6989596867763886,150510394.0
63.0,2.0,16.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,2.0,4.0,1.7817031944504946,150510425.0
27.0,1.0,15.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,19.0,6.0,6.0,4.0,2.0,1.0,0.3839598613791353,150510861.0
48.0,2.0,14.0,1.0,5.0,2.0,1.0,98.0,6.0,,,1.0,1.0,1.0,99.0,1.0,1.0,99.0,1.0,98.0,,,1.0,1.0,1.0,1.0,99.0,99.0,99.0,98.0,,,2.0,99.0,99.0,2.0,1.0,99.0,1.0,1.0,99.0,99.0,4.0,2.0,3.0,0.6369681991270644,150526899.0
23.0,1.0,13.0,1.0,5.0,3.0,98.0,98.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,99.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,4.0,5.0,2.0,99.0,1.0,99.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,5.0,1.7438894351247944,150529014.0
51.0,1.0,14.0,2.0,6.0,2.0,1.0,1.0,9.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,10.0,98.0,5.0,4.0,2.0,3.0,0.5676195849061397,150531137.0
59.0,2.0,14.0,1.0,4.0,2.0,3.0,1.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,5.0,1.1658533240554128,150571581.0
60.0,2.0,16.0,1.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,7.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,4.0,3.0,4.0,2.0,8.0,0.8147226010591,150572451.0
24.0,1.0,14.0,1.0,3.0,2.0,1.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,98.0,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,2.0,2.0,0.8595056358574528,150573681.0
49.0,2.0,11.0,1.0,6.0,2.0,1.0,98.0,5.0,1.0,4.0,3.0,99.0,1.0,99.0,1.0,1.0,99.0,1.0,4.0,3.0,2.0,99.0,99.0,99.0,3.0,99.0,1.0,1.0,7.0,5.0,6.0,98.0,99.0,99.0,99.0,99.0,4.0,1.0,1.0,99.0,5.0,4.0,2.0,1.0,0.3062568274317692,150574050.0
41.0,2.0,14.0,2.0,5.0,2.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,7.0,98.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,99.0,99.0,4.0,2.0,5.0,0.8905830826183102,150574054.0
31.0,1.0,14.0,1.0,3.0,2.0,1.0,2.0,8.0,9.0,5.0,1.0,99.0,1.0,1.0,99.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,13.0,6.0,5.0,4.0,2.0,3.0,1.7929217505232065,150575805.0
55.0,1.0,14.0,1.0,2.0,2.0,1.0,2.0,9.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,7.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,11.0,4.0,3.0,4.0,2.0,2.0,0.3131105732833272,150576446.0
39.0,2.0,11.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,6.0,4.0,2.0,1.0,0.2713487194164796,150576500.0
35.0,2.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,20.0,5.0,3.0,4.0,2.0,1.0,0.21659987846690806,150577420.0
58.0,2.0,16.0,1.0,3.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,3.0,4.0,2.0,8.0,0.8147226010591,150577467.0
68.0,2.0,14.0,2.0,3.0,2.0,1.0,1.0,7.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,19.0,6.0,4.0,4.0,2.0,3.0,0.8507490145979542,150577936.0
44.0,2.0,16.0,1.0,3.0,2.0,1.0,1.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,16.0,99.0,2.0,4.0,2.0,8.0,0.8931603033258801,150577962.0
47.0,2.0,16.0,2.0,2.0,2.0,1.0,2.0,7.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0,4.0,2.0,8.0,0.6973652596476787,150578369.0
39.0,2.0,14.0,2.0,3.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,99.0,99.0,4.0,2.0,1.0,0.39957263014281025,150579006.0
23.0,2.0,13.0,1.0,5.0,2.0,1.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,99.0,6.0,4.0,2.0,5.0,0.7327386446272511,150579019.0
47.0,2.0,16.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,20.0,3.0,3.0,4.0,2.0,8.0,0.6446539554067346,150579058.0
35.0,1.0,16.0,1.0,3.0,2.0,2.0,2.0,3.0,,,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,,,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,,,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,0.15763563951035328,150579264.0
20.0,1.0,14.0,2.0,5.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,20.0,98.0,6.0,4.0,2.0,5.0,1.5655447497178285,150579462.0
56.0,1.0,16.0,1.0,3.0,3.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0,1.0,4.0,98.0,99.0,3.0,2.0,1.0,2.0,3.0,10.0,99.0,99.0,4.0,2.0,1.0,0.1834426827219851,150579936.0
55.0,2.0,14.0,1.0,5.0,2.0,1.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,8.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,15.0,98.0,99.0,4.0,2.0,2.0,1.9351236702708894,150580639.0
39.0,1.0,14.0,2.0,4.0,1.0,1.0,1.0,7.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,98.0,5.0,4.0,2.0,5.0,2.7013019683727686,150581249.0
40.0,2.0,14.0,2.0,4.0,2.0,1.0,2.0,2.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,12.0,5.0,5.0,4.0,2.0,5.0,1.016196556259727,150581253.0
37.0,2.0,14.0,2.0,5.0,3.0,98.0,1.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,99.0,4.0,1.0,1.0,1.0,16.0,98.0,99.0,4.0,2.0,5.0,0.8905830826183102,150581281.0
62.0,1.0,14.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,0.5703929344086831,150582234.0
60.0,2.0,14.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,0.8507490145979542,150582355.0
67.0,1.0,14.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,8.0,3.0,99.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,8.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,99.0,4.0,2.0,5.0,1.5381989291164915,150582617.0
52.0,1.0,11.0,1.0,4.0,2.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,8.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,99.0,99.0,99.0,4.0,2.0,5.0,0.8987237139018643,150582879.0
47.0,2.0,14.0,1.0,3.0,2.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,99.0,5.0,4.0,2.0,1.0,0.5691906846126684,150582965.0
54.0,2.0,14.0,1.0,3.0,2.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0,98.0,2.0,1.0,2.0,1.0,1.0,1.0,15.0,6.0,4.0,4.0,2.0,3.0,0.6971603668281379,150583179.0
